,word1,word2,similarity,relatedness,euclidean_metric,cosine_metric,wu_palmer,leacock_chodorow
755,posiłek,talia,0.0,1.57,0.190018892288208,5.709872841835022,0.18181818181818185,1.2041199826559248
756,aparat,prezydent,0.0,0.29,0.18512237071990967,5.67774198949337,0.13333333333333333,0.8061799739838872
757,trunek,grupa,0.0,0.0,0.12531280517578125,5.275587122887373,,
758,żołądek,żyła,0.29,2.0,0.4164488315582275,7.064792513847351,0.6,1.2041199826559248
759,pistolet,futro,0.0,0.0,0.2773059606552124,6.262548565864563,0.18181818181818185,1.0280287236002434
760,trener,baseball,0.14,5.86,0.31937873363494873,6.515333503484727,0.2222222222222222,0.9610819339696304
761,robotnik,kamera,0.0,0.29,0.1509495973587036,5.450157783925533,0.2,0.9030899869919436
762,pokład,mysz,0.0,1.43,0.17220795154571533,5.592420697212219,0.16666666666666666,0.8519374645445623
763,ryż,chłopiec,0.0,0.14,0.21526837348937988,5.873662158846855,0.15384615384615385,0.9610819339696304
764,ludzie,pistolet,0.0,1.0,0.16113440198918094,5.518597448382994,,
765,klif,ogon,0.0,0.0,0.22144591808319086,5.913248807191849,0.16666666666666666,0.9030899869919436
766,kostka,okno,0.0,0.0,0.2642843723297119,6.182517036795616,0.15384615384615385,0.9030899869919436
767,księżniczka,wyspa,0.0,0.0,0.2393149137496948,6.026683002710342,0.2222222222222222,0.9610819339696304
768,pojemnik,mysz,0.0,0.14,0.20322346687316892,5.795926451683044,0.14285714285714285,0.9030899869919436
769,wóz,kontener,0.57,2.29,0.4190858602523804,7.079062163829804,0.18181818181818185,1.0280287236002434
770,ludzie,balon,0.0,1.0,0.1848767508272653,5.6761271338037504,,
771,dolar,ludzie,0.0,1.29,0.22102862657847933,5.910580325102737,,
772,kąpiel,balon,0.0,0.0,0.2438269853591919,6.055073216557503,0.16666666666666666,0.8519374645445623
773,żołądek,sypialnia,0.0,0.0,0.2360645532608032,6.0061682760715485,0.2222222222222222,0.9610819339696304
774,rower,sypialnia,0.0,0.14,0.2613692283630371,6.164484918117522,0.15384615384615385,0.8519374645445623
775,kloc,kąpiel,0.0,0.0,0.17618513107299805,5.618785806000234,0.25,1.0280287236002434
776,miska,ogon,0.0,0.57,0.3884516954421997,6.91115140914917,0.15384615384615385,0.9030899869919436
777,iść,przyjść,5.29,8.57,0.37925362586975103,6.859818696975707,0.15384615384615385,1.1072099696478683
778,wziąć,ukraść,3.43,6.86,0.19993579387664795,5.774582698941232,0.625,1.0280287236002434
779,słuchać,słyszeć,6.43,9.0,0.5431705117225647,7.711193561553955,0.2857142857142857,1.1072099696478683
780,myśleć,racjonalizować,4.0,7.57,0.34324634075164795,6.654802411794663,0.25,1.1072099696478683
781,wystąpić,nastąpić,3.57,6.14,0.3810204267501831,6.869711577892304,0.2222222222222222,1.2041199826559248
782,zanikać,znikać,7.14,8.71,0.5654808878898621,7.816685140132903,0.16666666666666666,0.8519374645445623
783,mnożyć,dzielić,1.29,7.0,0.29971277713775635,6.398276835680008,0.5454545454545454,1.1072099696478683
784,nalegać,błagać,5.43,7.29,0.4844387769699097,7.421588748693466,0.14285714285714285,1.2041199826559248
785,zacząć,zapoczątkować,8.14,9.0,0.3984891176223755,6.966684460639954,0.6666666666666666,1.505149978319906
786,chronić,bronić,7.0,8.57,0.39896607398986816,6.969311088323593,0.2222222222222222,1.1072099696478683
787,zabić,zniszczyć,4.0,6.71,0.5068091750144958,7.533930242061615,0.6666666666666666,1.3290587192642247
788,stworzyć,zrobić,7.43,8.43,0.3795506954193115,6.861483305692673,0.9090909090909092,1.8061799739838869
789,akceptować,odrzucić,1.0,7.0,0.3822016716003418,6.876317411661147,0.2,0.9610819339696304
790,ignorować,unikać,4.86,5.71,0.38561081886291504,6.895341873168945,0.2222222222222222,1.0280287236002434
791,nieść,przynieść,5.71,7.86,0.4124370813369751,7.043017894029617,0.16666666666666666,0.8061799739838872
792,wyjść,wejść,1.0,6.86,0.4283559322357178,7.128947228193282,0.14285714285714285,1.1072099696478683
793,decydować,wybrać,5.43,7.71,0.31051576137542725,6.4628180861473075,0.2857142857142857,1.1072099696478683
794,przegrać,zawieść,3.0,6.0,0.3399190902709961,6.635530591011047,0.3636363636363637,0.9610819339696304
795,zachęcić,zniechęcić,0.57,7.0,0.6606826186180115,8.238866031169891,0.5,1.1072099696478683
796,osiągnąć,spełnić,3.86,6.86,0.30482912063598633,6.428916752338409,0.7692307692307693,1.3290587192642247
797,stworzyć,skonstruować,7.43,8.43,0.504368782043457,7.521796226501465,0.2,1.3290587192642247
798,słuchać,przestrzegać,2.57,4.57,0.26283133029937744,6.173534542322159,0.18181818181818185,1.0280287236002434
799,poinformować,zawiadomić,9.0,9.57,0.5980556011199951,7.966240644454956,0.9090909090909092,1.8061799739838869
800,otrzymywać,dać,1.0,6.57,0.3707364797592163,6.8119099736213675,0.2,1.0280287236002434
801,pożyczyć,błagać,0.86,2.86,0.2875217199325561,6.324741542339325,0.15384615384615385,0.9610819339696304
802,wziąć,otrzymać,2.43,5.86,0.3718031644821167,6.817929893732071,0.18181818181818185,1.1072099696478683
803,poradzić,polecić,5.57,7.57,0.2666972875595093,6.197410747408867,0.16666666666666666,0.9030899869919436
804,imitować,portretować,1.57,4.57,0.32861924171447754,6.569667756557465,0.7272727272727273,1.3290587192642247
805,zwyciężyć,osiągnąć,3.57,6.14,0.4209157228469849,7.088942974805832,0.7692307692307693,1.3290587192642247
806,myśleć,decydować,1.86,5.29,0.3365079164505005,6.615715473890305,0.5,1.505149978319906
807,przywitać,spotkać,1.0,4.86,0.3351167440414429,6.607617735862732,0.18181818181818185,0.9030899869919436
808,uzgadniać,dyskutować,3.29,6.14,0.464462161064148,7.3191532492637625,0.6666666666666666,1.2041199826559248
809,lubić,bawić,0.0,3.57,0.4739601612091065,7.36810564994812,0.25,1.0280287236002434
810,niszczyć,robić,0.71,4.86,0.2645847797393799,6.184372901916504,0.25,1.3290587192642247
811,ratować,chronić,5.29,7.57,0.303179144859314,6.419050097465515,0.2,1.0280287236002434
812,dawać,pożyczać,3.0,6.0,0.2392919063568115,6.026536896824838,0.2857142857142857,1.1072099696478683
813,pojmować,rozumieć,6.86,8.86,0.7458386421203613,8.578101694583893,0.6666666666666666,1.505149978319906
814,brać,otrzymywać,3.29,6.29,0.3349374532699585,6.606573760509491,0.2857142857142857,1.1072099696478683
815,akceptować,uznawać,7.14,8.57,0.4375290870666504,7.177889049053192,0.5454545454545454,1.1072099696478683
816,decydować,wybierać,5.14,7.14,0.4149879217147827,7.056872397661209,0.6666666666666666,1.505149978319906
817,akceptować,wierzyć,0.14,2.71,0.3169686794281006,6.50109201669693,0.8333333333333334,1.505149978319906
818,trzymać,posiadać,4.86,6.71,0.2988998889923096,6.393396854400635,0.25,1.0280287236002434
819,wędrować,błądzić,3.57,6.0,0.4316704273223877,7.146680057048798,0.6666666666666666,1.505149978319906
820,wygrywać,przegrywać,1.0,6.71,0.8963077664375305,9.088889360427855,0.2222222222222222,0.9610819339696304
821,wydawać,oszczędzać,1.0,6.71,0.19676506519317627,5.753946378827095,0.18181818181818185,1.1072099696478683
822,wyjść,pójść,2.57,6.0,0.421328067779541,7.0911672711372375,1.0,2.0
823,przyjść,uczestniczyć,1.71,4.43,0.2818089723587036,6.290026605129242,0.13333333333333333,1.0280287236002434
824,wiedzieć,wierzyć,1.71,6.0,0.4251922369003296,7.111971080303192,0.25,1.0280287236002434
825,gromadzić,spotykać,2.57,3.0,0.27860569953918457,6.270489543676376,0.2,0.9610819339696304
826,robić,zarobić,0.71,3.57,0.3118506669998169,6.4707526564598075,0.16666666666666666,1.1072099696478683
827,zapominać,ignorować,0.71,2.43,0.4680241346359253,7.337564527988434,0.2,1.0280287236002434
828,mnożyć,dodawać,0.86,6.71,0.3753173351287842,6.837722212076187,0.6666666666666666,1.3290587192642247
829,maleć,rosnąć,0.86,6.71,0.6125707626342773,8.031173348426819,0.5714285714285714,1.3290587192642247
830,przyjeżdżać,wyjeżdżać,1.0,6.71,0.7731842398643494,8.679346740245817,0.2,1.0280287236002434
831,osiągnąć,próbować,0.71,5.57,0.25311195850372314,6.1131756752729425,0.18181818181818185,1.0280287236002434
832,akceptować,zaprzeczać,0.86,5.14,0.4247040748596192,7.109347134828568,0.2222222222222222,0.9610819339696304
833,przybywać,przyjeżdżać,7.86,8.86,0.6755164265632629,8.300567269325256,0.8,1.505149978319906
834,uzgadniać,różnić,0.71,5.71,0.2577618360519409,6.142110452055931,0.2,1.0280287236002434
835,wysyłać,otrzymywać,0.71,5.29,0.4317715167999268,7.1472205221652985,0.4444444444444444,1.1072099696478683
836,zwyciężać,dominować,3.14,6.14,0.30934083461761475,6.455826759338379,0.2857142857142857,1.1072099696478683
837,dodawać,dzielić,0.71,6.29,0.23554742336273196,6.002899780869484,0.6,1.2041199826559248
838,zabić,udusić,5.14,7.71,0.5419700741767883,7.705446779727937,0.625,1.0280287236002434
839,nabyć,dostać,2.71,6.14,0.28474783897399897,6.307905614376067,0.9411764705882352,1.8061799739838869
840,uczestniczyć,dołączyć,2.14,5.0,0.4255660772323608,7.113979309797287,0.2,1.2041199826559248
841,odejść,pozostać,0.86,6.57,0.5115048289299011,7.557193636894226,0.4,1.0280287236002434
842,iść,wejść,2.14,5.86,0.2454826831817627,6.065465435385704,0.18181818181818185,0.9610819339696304
843,wziąć,nieść,0.86,4.71,0.2305561304092407,5.971280112862588,0.16666666666666666,0.8519374645445623
844,zapomnieć,poznawać,0.57,5.0,0.2811698913574219,6.2861329317092896,0.2222222222222222,1.0280287236002434
845,mianować,wybrać,4.14,6.57,0.5353087782859802,7.673427164554597,0.2222222222222222,1.0280287236002434
846,zaręczyć,poślubić,3.43,7.57,0.7423493266105652,8.56491357088089,0.5454545454545454,1.1072099696478683
847,prosić,nalegać,6.86,8.43,0.5098071098327637,7.548795342445373,0.15384615384615385,1.3290587192642247
848,iść,posyłać,0.43,3.71,0.3638561964035034,6.7729437351226816,0.2222222222222222,0.9610819339696304
849,wziąć,dostarczać,0.57,4.43,0.17918682098388672,5.638631582260133,0.18181818181818185,1.1072099696478683
850,mówić,słyszeć,0.29,6.86,0.3997470140457153,6.973608881235122,0.2222222222222222,0.9610819339696304
851,analizować,oceniać,3.14,5.14,0.4889582395553589,7.444486320018767,0.25,1.0280287236002434
852,argumentować,racjonalizować,4.0,5.0,0.3922340869903565,6.9321368634700775,0.4615384615384616,0.9610819339696304
853,stracić,zatrzymać,0.71,5.29,0.35371434688568115,6.715072989463806,0.5714285714285714,1.3290587192642247
854,porównywać,analizować,5.86,7.86,0.5558449029922485,7.771428227424622,0.25,1.2041199826559248
855,dezorganizować,organizować,0.86,6.86,0.3052990436553955,6.43172413110733,0.16666666666666666,0.8519374645445623
856,iść,pozwalać,0.29,1.43,0.2467944622039795,6.07368990778923,0.2222222222222222,1.0280287236002434
857,wziąć,posiąść,5.14,6.43,0.14776718616485596,5.428666360676289,0.6666666666666666,1.1072099696478683
858,poznawać,słuchać,1.14,3.71,0.3324180841445923,6.591880917549133,0.3333333333333333,1.2041199826559248
859,burzyć,budować,0.71,6.43,0.4071263074874878,7.014067471027374,0.2857142857142857,1.1072099696478683
860,tworzyć,budować,5.86,8.14,0.5375394225120544,7.684173882007599,0.25,1.2041199826559248
861,kraść,kupować,0.57,5.86,0.4459540843963623,7.222468554973602,0.25,1.0280287236002434
862,zabić,powiesić,4.86,6.86,0.4415998458862305,7.199472486972809,0.5,1.1072099696478683
863,zapomnieć,wiedzieć,0.57,5.57,0.3981670141220093,6.964910477399826,0.2222222222222222,1.0280287236002434
864,tworzyć,wymyślać,5.86,7.71,0.2570887804031372,6.137929186224937,0.2857142857142857,1.505149978319906
865,zrobić,nastąpić,1.57,1.86,0.2606329917907715,6.159923747181892,0.2857142857142857,1.505149978319906
866,wygrać,osiągnąć,4.29,6.29,0.4346147775650024,7.162385880947112,0.7692307692307693,1.3290587192642247
867,dawać,odmawiać,0.57,5.43,0.2039332389831543,5.800527259707451,0.2222222222222222,1.0280287236002434
868,zasłużyć,zarobić,2.57,4.29,0.287375807762146,6.323856711387634,0.75,1.2041199826559248
869,dostawać,wkładać,0.14,1.71,0.3885711431503296,6.911815106868744,0.2,1.0280287236002434
870,zlokalizować,znaleźć,8.14,9.29,0.3477966785430908,6.6810691356658936,0.6666666666666666,1.1072099696478683
871,zawitać,przyjść,6.14,7.57,0.4877053499221802,7.438149154186249,0.9,1.505149978319906
872,wiedzieć,rozumieć,5.57,7.14,0.4938303232192993,7.469056397676468,0.4,1.3290587192642247
873,udawać,wyobrażać,1.71,4.14,0.2937591075897217,6.362458020448685,0.2857142857142857,1.2041199826559248
874,satysfakcjonować,zadowalać,8.86,9.57,0.825996994972229,8.864299952983854,1.0,2.0
875,hołubić,trzymać,2.43,4.43,0.29823267459869385,6.389388144016267,0.18181818181818185,1.0280287236002434
876,dyskutować,różnić,1.57,4.86,0.21945548057556152,5.900514051318169,0.2,1.0280287236002434
877,przezwyciężyć,zdominować,1.86,4.0,0.3505054712295532,6.69665664434433,0.13333333333333333,1.0280287236002434
878,postępować,przestrzegać,1.0,4.0,0.40948235988616943,7.026928067207336,0.16666666666666666,0.9030899869919436
879,współpracować,uczestniczyć,2.0,5.0,0.438352108001709,7.182259857654572,0.7272727272727273,1.3290587192642247
880,osiągać,próbować,1.29,4.43,0.2021268606185913,5.788813382387161,0.2222222222222222,1.0280287236002434
881,przegrać,zniechęcić,1.0,4.57,0.2481696605682373,6.0823022574186325,0.3636363636363637,0.9610819339696304
882,zacząć,porzucić,0.43,5.71,0.342864990234375,6.652596890926361,0.25,1.1072099696478683
883,mówić,uczestniczyć,0.86,3.43,0.2692838907241821,6.213345006108284,0.18181818181818185,1.0280287236002434
884,przyjść,przynieść,0.71,3.57,0.4240366220474243,7.10575744509697,0.1176470588235294,0.9610819339696304
885,deklarować,ogłaszać,6.71,8.0,0.336320161819458,6.614623367786408,0.5714285714285714,1.2041199826559248
886,czytać,rozumieć,0.29,4.29,0.39715230464935297,6.959317326545715,0.3333333333333333,1.2041199826559248
887,wziąć,opuścić,0.29,3.57,0.39708077907562256,6.958923041820526,0.16666666666666666,1.1072099696478683
888,obwieszczać,ogłaszać,9.29,9.71,0.5757384896278381,7.864351570606233,1.0,2.0
889,zdobyć,otrzymać,3.29,5.71,0.5553454160690308,7.7690696716308585,0.18181818181818185,1.3290587192642247
890,wywnioskować,decydować,1.86,4.43,0.26078498363494873,6.1608653515577325,0.2857142857142857,1.2041199826559248
891,prosić,błagać,7.57,8.57,0.5737087726593018,7.8549620509147635,0.9230769230769232,1.8061799739838869
892,argumentować,udowadniać,7.29,8.29,0.5388672947883606,7.690559923648834,0.9333333333333332,1.8061799739838869
893,prosić,apelować,7.0,8.29,0.4912521839141846,7.456069737672807,0.3333333333333333,1.1072099696478683
894,znaleźć,zniknąć,0.29,5.0,0.31376850605010986,6.482137143611907,0.18181818181818185,1.0280287236002434
895,sprawdzać,badać,5.29,7.43,0.44356954097747797,7.209886610507965,0.9090909090909092,1.8061799739838869
896,weryfikować,uzasadniać,2.71,6.0,0.4014986753463745,6.983237266540527,0.875,1.505149978319906
897,zakładać,przewidywać,6.14,7.29,0.5591958165168762,7.787219285964966,0.2857142857142857,1.1072099696478683
898,poznawać,oceniać,1.29,4.43,0.2468858957290649,6.074263006448746,0.3333333333333333,1.2041199826559248
899,argumentować,uzasadniać,8.86,9.57,0.7091705799102783,8.436472415924072,1.0,2.0
900,zrobić,zostać,0.29,0.29,0.2655339241027832,6.190234422683716,0.2857142857142857,1.505149978319906
901,odkrywać,pochodzić,0.0,0.57,0.14459097385406494,5.407165996730328,,
902,zwyciężyć,dokonać,3.14,6.43,0.28824400901794434,6.32911816239357,0.8333333333333334,1.505149978319906
903,dać,położyć,0.71,3.43,0.17837071418762207,5.633239671587943,0.15384615384615385,1.2041199826559248
904,rozumieć,słuchać,0.57,4.43,0.3175992965698242,6.504821926355362,0.75,1.505149978319906
905,rozwijać,rosnąć,3.14,5.14,0.487702488899231,7.438134253025055,0.16666666666666666,0.8061799739838872
906,pożyczać,sprzedawać,1.43,4.29,0.4018998146057129,6.985439956188202,0.3333333333333333,1.2041199826559248
907,trzymać,chronić,1.71,3.71,0.27663588523864746,6.258450448513031,0.2222222222222222,1.1072099696478683
908,wyjaśniać,udowadniać,5.43,6.86,0.4361926317214966,7.1707846224308005,0.8571428571428571,1.505149978319906
909,założyć,udawać,0.0,2.57,0.20556056499481198,5.811066627502441,0.18181818181818185,0.9610819339696304
910,zgadzać,zadowalać,0.0,0.86,0.4274771213531494,7.124236971139907,0.14285714285714285,0.9030899869919436
911,wybaczyć,zapomnieć,3.14,4.57,0.5034478306770325,7.5172096490859985,0.8571428571428571,1.505149978319906
912,wyjaśniać,tłumaczyć,9.29,9.71,0.7914827466011047,8.745008707046509,1.0,2.0
913,zrozumieć,wybaczyć,1.14,4.29,0.5226036906242371,7.611741721630096,0.7142857142857143,1.2041199826559248
914,przypomnieć,zapomnieć,1.0,7.0,0.5264406204223633,7.630455493927003,0.15384615384615385,0.9610819339696304
915,dostać,pozostać,0.0,0.86,0.406105637550354,7.008488178253174,0.15384615384615385,0.9030899869919436
916,zrozumieć,odkryć,1.71,3.86,0.26545011997222895,6.189717054367065,0.2,1.0280287236002434
917,wymagać,dociekać,0.0,1.71,0.1247349977493286,5.2716158889234075,0.25,1.0280287236002434
918,ignorować,pytać,0.14,2.0,0.3189697265625,6.512919217348099,0.18181818181818185,1.0280287236002434
919,myśleć,pytać,0.57,3.86,0.4634511470794678,7.313916087150574,0.25,1.1072099696478683
920,odrzucać,unikać,1.29,4.57,0.30719423294067383,6.443036496639253,0.2,0.9610819339696304
921,argumentować,przekonywać,7.29,8.57,0.8311197757720947,8.881498277187347,0.15384615384615385,0.9610819339696304
922,dążyć,przekonywać,2.0,3.86,0.35529136657714844,6.724105328321457,0.2222222222222222,1.0280287236002434
923,akceptować,wybaczać,1.86,4.71,0.35878705978393555,6.7440830171108255,0.2222222222222222,0.9610819339696304
924,robić,rezygnować,0.0,0.86,0.3528101444244385,6.709889024496079,0.2857142857142857,1.505149978319906
925,przebadać,zbadać,7.43,8.0,0.7595230340957642,8.629234731197357,0.9333333333333332,1.8061799739838869
926,dyskutować,wyjaśniać,1.71,5.0,0.2943089008331299,6.365772932767867,0.5,1.0280287236002434
927,zawdzięczać,pożyczać,1.14,2.86,0.2173600196838379,5.8870868384838095,,
928,poszukiwać,odkrywać,2.43,6.71,0.476773738861084,7.382520288228989,0.2,0.9030899869919436
929,narzekać,kwestionować,1.57,4.0,0.2817535400390625,6.2896884977817535,0.2222222222222222,1.1072099696478683
930,wycofywać,odrzucać,1.43,3.43,0.32185983657836914,6.529964506626129,0.16666666666666666,1.0280287236002434
931,trzymać,pożyczać,0.0,1.86,0.2931462526321411,6.3587598502635965,0.2857142857142857,1.1072099696478683
932,upraszać,błagać,7.43,9.57,0.4527828693389893,7.258340567350388,0.26666666666666666,0.9030899869919436
933,aranżować,organizować,5.14,6.43,0.3677650690078736,6.795110255479813,0.6666666666666666,1.2041199826559248
934,zmniejszyć,kurczyć,7.43,8.57,0.4665230512619018,7.329813539981843,0.15384615384615385,1.1072099696478683
935,mówić,przyznawać,2.71,4.29,0.4272887706756592,7.123227119445801,0.7142857142857143,1.2041199826559248
936,dać,pożyczyć,3.71,6.29,0.18617892265319824,5.684685409069061,0.8333333333333334,1.505149978319906
937,zabijać,bronić,0.0,4.57,0.32349133491516113,6.539568603038787,0.6153846153846154,1.2041199826559248
938,znikać,maleć,4.71,6.0,0.3905029296875,6.9225405156612405,0.2222222222222222,0.9610819339696304
939,dostarczyć,przynieść,7.14,8.14,0.3420919179916382,6.6481223702430725,0.5454545454545454,1.1072099696478683
940,oddychać,dławić,0.43,5.43,0.3891265392303467,6.914899945259094,0.25,1.1072099696478683
941,uznawać,powiadamiać,0.0,1.14,0.18852674961090088,5.700094923377037,0.18181818181818185,1.0280287236002434
942,zostawać,wyglądać,0.0,0.29,0.18625271320343015,5.685170143842697,0.3333333333333333,1.2041199826559248
943,udawać,wyglądać,0.43,2.0,0.22507190704345706,5.936396047472954,0.2222222222222222,1.0280287236002434
944,osiągać,zostawać,2.29,2.0,0.2440527677536011,6.056491211056709,0.2857142857142857,1.2041199826559248
945,kontemplować,myśleć,6.71,7.86,0.3371148109436035,6.619245558977128,0.8,1.8061799739838869
946,określić,przewidzieć,2.57,5.0,0.4346040487289429,7.1623289585113525,0.25,1.1072099696478683
947,dogadzać,zabawiać,3.29,4.57,0.4695577621459961,7.345471829175949,0.16666666666666666,0.8061799739838872
948,pozostawać,utrzymywać,1.71,3.14,0.45470023155212397,7.26837158203125,0.25,1.3290587192642247
949,udawać,grać,5.14,5.0,0.26184844970703125,6.167451739311218,0.6,1.2041199826559248
950,zapominać,utrzymywać,0.0,0.29,0.2266261577606201,5.9462978690862665,0.5454545454545454,1.1072099696478683
951,chcieć,wybierać,1.14,3.86,0.2447315454483032,6.060752794146537,0.25,1.2041199826559248
952,stracić,dostać,0.86,6.0,0.4557596445083618,7.273905426263808,0.16666666666666666,0.9610819339696304
953,próbować,myśleć,0.0,3.71,0.2941348552703857,6.3647231459617615,0.3333333333333333,1.505149978319906
954,zostawać,pojawiać,0.0,1.86,0.42380452156066895,7.104508280754089,0.3333333333333333,1.3290587192642247
955,opuścić,zignorować,3.14,3.57,0.2634671926498413,6.1774665862321845,0.2,1.1072099696478683
956,akceptować,rekomendować,1.57,3.0,0.4244433641433716,7.107945382595062,0.16666666666666666,0.8519374645445623
957,opuścić,wędrować,0.57,2.43,0.35914289951324463,6.746113002300263,0.25,1.1072099696478683
958,zachować,oddać,0.86,4.71,0.27063333988189703,6.221644505858421,0.7692307692307693,1.3290587192642247
959,dawać,pozwalać,1.86,3.57,0.5673247575759888,7.825292646884918,0.18181818181818185,1.3290587192642247
960,przynosić,wysyłać,0.86,4.14,0.3094397783279419,6.456415802240372,0.4444444444444444,1.1072099696478683
961,chłonąć,poznawać,5.71,6.43,0.3454890251159668,6.667761504650116,0.3333333333333333,1.2041199826559248
962,zdobyć,znaleźć,2.29,4.29,0.4027317762374878,6.990006119012832,0.9333333333333332,1.8061799739838869
963,opuścić,wyglądać,0.0,0.0,0.16000878810882568,5.511058643460274,0.2222222222222222,0.9610819339696304
964,tworzyć,niszczyć,0.71,6.71,0.29868268966674805,6.392091512680054,0.2222222222222222,1.2041199826559248
965,zaczynać,iść,0.0,0.29,0.3098175525665283,6.458664387464522,0.4,1.3290587192642247
966,dostać,kupić,2.86,4.43,0.3795509338378906,6.861485093832017,0.9411764705882352,1.8061799739838869
967,zbierać,odkładać,5.86,7.29,0.3903992176055908,6.921965330839157,0.5454545454545454,1.1072099696478683
968,zastępować,przywrócić,0.43,2.43,0.3639724254608154,6.773603707551956,0.25,1.1072099696478683
969,dołączać,dodawać,6.57,7.86,0.359155535697937,6.746184974908829,0.9230769230769232,1.8061799739838869
970,połączyć,poślubić,3.71,6.0,0.17853045463562012,5.634296014904977,0.75,1.505149978319906
971,przyjmować,dostarczać,0.43,4.14,0.32690274715423584,6.559607982635497,0.25,1.2041199826559248
972,przyłączać,dołączać,8.43,9.29,0.5448040366172789,7.719002068042755,0.2,1.0280287236002434
973,położyć,powiesić,0.71,4.43,0.1665252447128296,5.554613284766674,0.8571428571428571,1.505149978319906
974,iść,sprzedawać,0.0,0.14,0.2401943206787109,6.032224223017693,0.2857142857142857,1.1072099696478683
975,komunikować,modlić,0.29,1.0,0.2175377607345581,5.888226106762887,0.3636363636363637,0.9610819339696304
976,dawać,kraść,0.57,2.71,0.17622172832489014,5.619027726352215,0.2222222222222222,1.1072099696478683
977,dodawać,budować,0.43,2.14,0.2350020408630371,5.999450832605362,0.2222222222222222,1.3290587192642247
978,przynieść,odtworzyć,0.0,0.71,0.15927577018737793,5.506146177649498,0.4615384615384616,0.9610819339696304
979,zrozumieć,zaspokoić,0.0,1.57,0.3469306230545044,6.6760775446891785,0.18181818181818185,1.0280287236002434
980,przedstawiać,decydować,0.0,0.29,0.23029279708862305,5.969609841704369,0.2857142857142857,1.2041199826559248
981,organizować,zostawać,0.0,0.0,0.25463783740997314,6.12268291413784,0.2222222222222222,0.9610819339696304
982,dawać,wiedzieć,0.0,0.0,0.24004006385803225,6.031252220273018,0.2857142857142857,1.1072099696478683
983,mówić,weryfikować,0.0,0.86,0.2731573581695557,6.237142831087112,0.5882352941176471,1.1072099696478683
984,współpracować,dołączyć,0.0,2.57,0.4753077030181885,7.375014275312424,0.18181818181818185,1.0280287236002434
985,organizować,wymagać,0.43,2.14,0.1936594247817993,5.733685716986656,0.18181818181818185,0.8519374645445623
986,pożyczyć,chcieć,0.0,1.43,0.28934693336486816,6.335797607898713,0.2,0.9610819339696304
987,badać,dążyć,0.57,3.0,0.2213611602783203,5.9127070009708405,0.2222222222222222,1.0280287236002434
988,ignorować,odkrywać,0.0,2.57,0.2624232769012451,6.171009391546249,0.18181818181818185,0.9610819339696304
989,wnosić,narzekać,0.0,0.29,0.19219696521759036,5.724128484725952,0.8,1.3290587192642247
990,wchodzić,zawdzięczać,0.0,0.0,0.1843024492263794,5.672350153326987,,
991,przedstawiać,zawiadamiać,2.71,4.86,0.15773499011993408,5.495811924338341,0.7692307692307693,1.3290587192642247
992,przypominać,sprzedawać,0.0,0.0,0.2426866292953491,6.047907918691635,0.3333333333333333,1.2041199826559248
993,wchłaniać,posiadać,0.0,2.0,0.2256007194519043,5.939766392111777,0.2222222222222222,0.9610819339696304
994,dołączyć,zdobyć,0.43,2.29,0.3794513940811157,6.860926896333695,0.16666666666666666,1.1072099696478683
995,wysyłać,uczestniczyć,0.0,0.86,0.3323124647140503,6.591264456510544,0.2,1.2041199826559248
996,zbierać,uczestniczyć,0.0,0.71,0.2460155487060547,6.068807765841483,0.2,1.3290587192642247
997,pochłonąć,wycofać,0.0,0.57,0.2301203012466431,5.968513861298561,0.1176470588235294,0.9610819339696304
998,uczestniczyć,przybyć,0.57,3.43,0.4213763475418091,7.091427594423294,0.2,0.9610819339696304
